,depth,title,section,sentence
924,2,Semiotics,Gangs and graffiti,Gangs were first created to strengthen a certain ethnic group.
925,2,Semiotics,Gangs and graffiti,They are very territorial.
926,2,Semiotics,Gangs and graffiti,To show which territory is theirs they will mark the streets so that other gangs are aware.
927,2,Semiotics,Gangs and graffiti,"There are special ways to read gang signs and their tattoos: left to right, top to bottom."
928,2,Semiotics,Gangs and graffiti,They may also make the tattoo or graffiti cluttered so that it is hard to read.
929,2,Semiotics,Gangs and graffiti,Each gang has special hand signals or set of signs to identify themselves.
930,2,Semiotics,Gangs and graffiti,There are some gangs who add a dot or something similar to their graffiti to stand as a phrase used in their specific gang.
931,2,Semiotics,Gangs and graffiti,"Each gang is unique and has special symbols, and these symbols usually have some sort of meaning."
932,2,Semiotics,Gangs and graffiti,"For example, the gang called ""Bloods"" use the color red in their clothing to symbolize they are a part of this specific gang."
933,2,Semiotics,Gangs and graffiti,They also are known to use the number 5 and have tattoos and graffiti of a five-point crown.
934,2,Semiotics,Gangs and graffiti,"The hand sign that they use mostly is a ""b"" which stands for bloods."
935,2,Semiotics,Gangs and graffiti,Some gangs use graffiti and tattoos more than others as well as using their clothing as a symbol of their gang.
936,2,Semiotics,Gangs and graffiti,Gangs will also use codes to communicate on the streets.
937,2,Semiotics,Gangs and graffiti,They will oftentimes use a number that will relate to a letter of the alphabet.
938,2,Semiotics,Gangs and graffiti,"Depending on the gang, they may use more complex codes."
939,2,Semiotics,Gangs and graffiti,Street gangs are known for using graffiti in their neighborhoods to mark their territory.
940,2,Semiotics,Gangs and graffiti,Gangs are also using their graffiti to challenge other gangs and to disrespect them.
941,2,Semiotics,Gangs and graffiti,"When they do this, they will somehow cross the other gang's symbol, and they will use their gang slang as well."
942,2,Semiotics,Gangs and graffiti,They make sure to do it in a place that is clear and will leave a direct hit on the other gang.
943,2,Semiotics,Gangs and graffiti,"Semiotics and gang graffiti merge on the undercarriage of bridges, the face of billboards, on abandoned buildings, storefronts, the sides of railroad cars, and even in inconspicuous places found along dirt roads in small rural areas."
944,2,Semiotics,Gangs and graffiti,"The idea, is to communicate a message."
945,2,Semiotics,Gangs and graffiti,A message that is part of a system.
946,2,Semiotics,Gangs and graffiti,It is not uncommon for those outside the culture of gangs to judge the meaning of graffiti and its direct connection to semiotics as completely negative.
947,2,Semiotics,Gangs and graffiti,"This kind of graffiti was branded ""Graffiti of Grief"" in an article by Gabrielle Luber."
948,2,Semiotics,Gangs and graffiti,"They are a commemoration of mourning; a ""funeral"" for those who have died on the streets."
949,2,Semiotics,Gangs and graffiti,"The murals are often created by
members designated within the gang and the artwork is intended to ""provide glimpses of their lives, possessions, friends, and surroundings, and map out for us the identities of lost friends."
950,2,Semiotics,Gangs and graffiti,The symbols used in these murals are intentional and communicate significant meanings within the developed culture.
951,2,Semiotics,Gangs and graffiti,"It is an art, an expression of respect and loyalty."
952,2,Semiotics,Gangs and graffiti,It is a portable headstone and is often layered (painted over) with the next memorial of death caused by street violence.
953,2,Semiotics,Gangs and graffiti,"In its own right, it is a historical timeline, a genealogy of grief, and it is rewritten every day with the same story and a new name."
954,2,Semiotics,Gangs and graffiti,"Poverty, marginalism, survival, perpetual crisis, inadequate housing, low or no job skills, poor education, and social constraints and constructs will continue to market for the consumption of lives on the streets."
955,2,Semiotics,Gangs and graffiti,The symbol of grief portrayed in certain kinds of graffiti suggest a depth of meaning and a place or memorial far beyond what the eye can see.
956,2,Semiotics,Gangs and graffiti,"To an outsider, it may easily be interpreted without compassion."
957,2,Semiotics,Main institutions,"A world organisation of semioticians, the International Association for Semiotic Studies, and its journal Semiotica, was established in 1969."
958,2,Semiotics,Main institutions,"The larger research centers together with teaching program include the semiotics departments at the University of Tartu, University of Limoges, Aarhus University, and Bologna University."
959,2,Semiotics,"Journals, book series—associations, centers","American Journal of Semiotics, John Deely, Editor, & Christopher Morrissey, Managing Editor—from the [3].
"
960,2,Semiotics,"Journals, book series—associations, centers","Applied Semiotics / Sémiotique appliquée (AS/SA), Peter G. Marteinson & Pascal G. Michelucci, Editors.
"
961,2,Semiotics,"Journals, book series—associations, centers","Approaches to Applied Semiotics (2000–2009 book series), Thomas Sebeok et al., Editors.
"
962,2,Semiotics,"Journals, book series—associations, centers","Approaches to Semiotics (1969–97 book series), Thomas A. Sebeok, Alain Rey, Roland Posner, et al., Editors.
Biosemiotics, Marcello Barbieri, Editor-in-Chief—from the International Society for Biosemiotic Studies.
Center for Semiotics, Aarhus University, Denmark.
Cognitive Semiotics, Per Aage Brandt & Todd Oakley, Editors-in-Chief.
Cybernetics and Human Knowing, Søren Brier, Chief Editor.
"
963,2,Semiotics,"Journals, book series—associations, centers","International Journal of Marketing Semiotics, George Rossolatos, Chief Editor.
"
964,2,Semiotics,"Journals, book series—associations, centers","International Journal of Signs and Semiotic Systems (IJSSS), Angelo Loula & João Queiroz, Editors.
"
965,2,Semiotics,"Journals, book series—associations, centers",Open Semiotics Resource Center.
966,2,Semiotics,"Journals, book series—associations, centers","Journals, lecture courses, etc.
"
967,2,Semiotics,"Journals, book series—associations, centers","The Public Journal of Semiotics, Paul Bouissac, Editor in Chief; Alan Cienki, Associate Editor; René Jorna, Winfried Nöth.
"
968,2,Semiotics,"Journals, book series—associations, centers","S.E.E.D. Journal (Semiotics, Evolution, Energy, and Development) (2001–7), Edwina Taborsky, Editor—from SEE.
"
969,2,Semiotics,"Journals, book series—associations, centers","The Semiotic Review of Books, Gary Genosko, General Editor; Paul Bouissac, Founding Editor.
"
970,2,Semiotics,"Journals, book series—associations, centers","Semiotica, Marcel Danesi, Chief Editor—from the International Association for Semiotic Studies.
"
971,2,Semiotics,"Journals, book series—associations, centers","Semiotiche, Gian Paolo Caprettini, Managing Director; Andrea Valle & Miriam Visalli, Editors."
